AGENT_NO	CODE	SUB_NO	REMARKS	REFUND	DES	INI	NAME	DEPT	INSTITUTE	ADDRESS	CITY	DISTT	COUNTRY	PIN	FASC	P	NOP	JAA	NOJAA	MS	NOMS	EPS	NOEPS	BMS	NOBMS	CS	NOCS	S	NOS	JB	NOJB	JG	NOJG	RES	NORES	AS	NOAS	CURR	NOCURR	PAID_FLAG	REMARK	ST_YR	END_YR	ST_DT	END_DT	AGENT	B	AN	AD	AD1	AD2	AC	ACO	CANCEL	EMAIL	TEL
0	IC	36226					Principal	Maharshi Dayanand Science College	Nr Kamla Baug	Arrodrum Road	Porbandar 360 575		Gujarat	360 575		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2008													
0	IC	36227					Principal	NVKS Higher Sccondary School		Kanyakumari Dist	Attoor 629 191		T.N.	629 191		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1			2008	2008	1/1/2008												
0	II	36228	mrccnews@iocc.co.in				(Ref:Corporate Inst of Sci & Tech)	Informatics (India) Limited	No 194  RV Road	"PB 400, Basavanagudi"	Bangalore 560 004		Karnataka	560 004		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2012													
0	II	36229					Principal	Chaitanya Institute of Science &	Technology	Madhavapatnam	Kakinada 533 005		A.P.	533 005		1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0			2008	2010	1/1/2008												
0	IC	36230					Principal	Smt Yashoda Bhoyar College of	Education	"Kuhi Tq, Chapegadi"	Nagpur 440 001		M.S.	440 001		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0			2008	2011	1/1/2008												
0	IC	36231					Librarian	GGDSD College		Faridabad Dist	Palwal 121 102		Haryana	121 102		3	1	3	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2008	2010													
0	IC	36232					Principal	District Institute of Education &	Training	Madurai District	T.Kallupatty 625 702		T.N.	625 702		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1			2008	2008	1/1/2008												
0	IC	36233					Principal	KVVS College	Kaithaparambu P.O.	Via Enathu	Adoor 691 526		Kerala	691 526		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1			2008	2010													
0	IC	36234					Principal	MCA College	KVVS Institute of Technology	"Kaithaparambu, Via Enathu"	Adoor 691 526		Kerala	691 526		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2010													
0	IC	36235					Librarian	Vignan Pharmacy College	Vadlamudi	Chebrolu (Md.)	Guntur 522 213		A.P.	522 214		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0			2008	2012	7/1/2008											vpc2006_vdl@yahoo.co.in	
0	IC	36236					Principal	Audharsheta Education and	Charitabel Trust School	"Opp Reliance Petro Pump, NH No 8"	Valad 382 355		Gujarat	382 355		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2008													
0	IC	36237					Principal	SGVP International School	"Nr SGVP Circle, SG Highway"	PO Chharodi	Ahmedabad 382 481		Gujarat	382 481		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2010													
0	IC	36238					Principal	Smt SD Mehta Mahila B.Ed College	Darbargadh	Jamnagar	Dhrol 361 210		Gujarat	361 210		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0			2008	2008	1/1/2008												
0	IC	36239					Principal	ALT Training College	No 515	Avinashi Road	Tirupur 641 602		T.N	641 602		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0			2008	2008	1/1/2008												
0	IC	36240					Principal	ALT Training College	GIDC Apparel Park	Khokhara	Ahmedabad 380 021		Gujarat	380 021		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0			2008	0	1/1/2008												
0	IC	36241					Principal	ALT Training College	Plot No 29 & 30	Apparel Park Scahin	Surat 394 230		Gujarat	394 230		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0			2008	2008	1/1/2008												
0	IC	36242					Principal	ALT Training College	CF-7 UPSIC Industrial Textile	"Complex, Rooma"	Kanpur		U.p.	208 001		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0			2008	2008	1/1/2008												
0	IC	36243					Principal	ALT Training College	"TTC/D-1, Apparel Park"	Tronica City	Ghaziabad 201 102		U.P.	201 102		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0			2008	2008	1/1/2008												
0	IC	36244					Principal	ALT Training College	"No.1/1 Railway Colony, 4th Street"	"Nelson Manickam Road, Aminijikari"	Chennai 600 029		T.N.	600 029		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0			2008	2008	1/1/2008												
0	IC	36245					Principal	ALT Training College	1202 Babukhan Estate	"12th Floor, Basheer Bagh"	Hyderabad 500 001		A.P.	500 001		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0			2008	2008	1/1/2008												
0	IC	36246					Principal	Rass Academy College of Nursing		Sivagangai Road	Poovanthi 630 311		T.N.	630 311		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0			2008	0													
0	II	36247					Principal	Techno India-Hooghly	Dharampur-Shantiniketan	Chinsurah	Hooghly 712 101		W.B.	712 101		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0			2008	2012												tiglibrary@gmail.com	
0	IC	36248					Principal	"Rajasthan Aryan Arts, Shri MK"	Commerce & Shri SR Rathi Science	College	Washim 444 505		M.S.	444 505		1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	1			2008	2011													
0	II	36249					Principal	Shri Bherulal Pharmacy Institute	"103-104, Orbit Mall,Vijay Ngr Sqr"	"AB Road, Opp Uttam Bhog"	Indore 452 001		M.P.	452 001		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0			2008	2010													
0	II	36250					Principal	Jogaiah Institute of Technology &	Sciences	College of Engineering	Kalagampudi 534 268		A.P.	534 268		1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1			2008	2010	1/1/2008												
0	IC	36251					Principal	Gnyana Saraswati College of Engg.	"& Technology,Dharmaram (B)"	Dichpally Mdl	Nizamabad 503 230		A.P.	503 230		1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1			2009	2009	1/1/2009												
0	II	36252					Registrar	Kadi Sarva Vishwavidyalaya	Sarva Vidyalaya Campus	Sector 15/23	Gandhinagar 382 007		Gujarat	382 007		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0			2008	2012													
0	IC	36253					Librarian	Ghaziabad Institute of Management	"& Technology, Kushaliya"	Dasna	Ghaziabad 201 307		U.P.	201 307		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2008	2011												gimtech@rediffmail.com	
0	IC	36254					Principal	Govt PG College			Karauli 322 241		Rajasthan	322 241		1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	0	0	10	1	0	0	3	1			2008	2018	1/1/2008												
0	IC	36255					HOD  of Physics (PG)	Govt College (Autonomus)			Mandya 571 401		Karnataka	571 401		1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	1			2008	2012	1/1/2008												
0	II	36256					Secretary	PGP Educational & Welare Society	57 Streling Road	Nungambakkam	Chennai 600 034		T.N.	600 034		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2011	7/1/2008												
0	II	36257					Secretary	Patel Education & Welfare Society	"FF-33, Scheme No 54"	Vijay Nagar	Indore 452 010		M.P.	452 010		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1			2008	2008	1/1/2008												
0	IC	36258					Principal	B Prameshwar Arts & Commerce	College	Chitradurga Dist	Holalkere 577 526		Karnataka	577 526		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2011													
0	IC	36259					Principal	Shaaz College of Engg. & Technology	Himayat Nagar (V)	"Moinabad (M), R.R.Dist"	Hyderabad 500 075		A.P.	500 075		1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1			2008	2008	1/1/2008												
0	IC	36260					Chairman	Dr VRK College of Engg. & Tech	"Ramannapet (GP), Mallial (M)"	Jagtial	Karimnagar 505 452		A.P.	505 452		1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1			2008	2011	1/1/2008											drvrk92@gmail.com	
0	II	36261					Office of the Library	College of Veterinary Science and	Animal Husbandry		Jabalpur		M.P.	482 001		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1			2008	2009													
0	IC	36262					Principal	Ayaan College of Engineering &	"Technology, Kanakamamidi (V)"	Moinabad (M)	Rangareddy Dist 501 504		A.P.	501 504		1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1			2008	2008	1/1/2008												
0	IC	36263					Principal	KR Bellad Arts & Commerce College		Gadag Dist	Mundargi 582 118		Karnataka	582 118		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2008	2008													
0	IC	36264					Librarian	Saraswati College of Engineering	Plot no.46	"Sector No-5, Kharghar"	Navi Mumbai 410 210		M.S.	410 210		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1			2008	2012	1/1/2008												
0	II	36265					Librarian	Saraswati Institute of Technology	"Plot No 46/46 A, Sec- 05"	"Behind MSEB  Sub Station, Kharghar"	Navi Mumbai 410 210		M.S.	410 210		2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	0	0	21	1			2008	2012	1/1/2008											0964.principalpoly@gmail.com	
0	IC	36266					Principal	Latha Mathavan Engineering College	Latha Mathavan Nagar	"Kidaripatti, Algarkovil"	Madurai 625 301		T.N.	625 301		2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1			2008	2011	1/1/2009												
0	IC	36267					Principal	Farook Training College	PO Farook College	Calicut	Kozhikode 673 632		Kerala	673 632		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0			2008	2012	7/1/2008												
0	IC	36268					Principal	SN College of Education	Bhagwan Parshuram Complex	"Ambala Road, Yamunagar Dist"	Jagadhri 135 003		Haryana	135 003		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0			2008	2012	7/1/2008											sneducationtrust@yahoo.in	
0	II	36269					Librarian	Haryana State Council for Science	and Technology	"SCO No 24, Sector 26"	Chandigarh 160 019		Chandigarh	160 019		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2008													
0	IC	36270					The Principal	BD Shah College of Education	CTE	"PB No 15, Sabarkantha"	Modasa 383 315		Gujarat	383 315		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2009													
0	IC	36271					[Ref:Society for Applied Microwave)	Sita Books & Periodicals pvt. Ltd.	No. 213/B 'Wing' Arjun Centre	"Govandi Station Road, Govandi (E)"	Mumbai 400 088		M.S.	400 088		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2008	2011			Sita Books & Period										
0	II	36272					Head	Department of Physics	Shahir Annabhau Sathe Mahavidyalaya	Mukhed	Nanded 431 715		M.S.	431 715		0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	5	1	0	0	0	0			2008	2012	7/1/2008											ammundhe@rediffmail.com	
0	IC	36273					Principal	JE Society's Arts Science	and Commerce College	District Belgaum	Athani 591 304		Karnataka	591 304		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1			2011	2011	7/1/2008										]		
0	IC	36274					Principal	"JE Society's, Shri KA Lokapur Arts"	Science & Commerce College	Athani	Belgaum 591 304		Karnataka	591 304		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0			2008	2012	7/1/2008												
0	IC	36275					Principal	Govt New Girls PG College		Kila- Bhavan	Indore 452 006		M.P.	452 006		1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1			2008	2010	1/1/2008												
0	IC	36276					(Ref:Maharaja Agrasen Medical Coll)	Prime Mag. Subscription Services	"Pvt Ltd, 203 LSC, Pocket B"	Ashok Vihar	Delhi 110 052		Delhi	110 052		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1			2008	2012	1/1/2009											pms@primemag.net	
0	IC	36277					Librarian	North Lakhimpur College	North Lakhimpur		Khelmati 787 031		Assam	787 031		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1			2008	2012	1/1/2008												
0	II	36278					Librarian	The Technological Institute of	Textile & Sciences	Birla Colony	Bhiwani 127 021		Haryana	127 021		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1			2008	2012	1/1/2008											titsbhiwani@sancharnet.in	
0	IC	36279					Principal	Commerce BHS Arts & TGP Sc College		Jamkhandi	Bagalkot 587 301		Karnataka	587 301		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	3	1			2008	2011	1/1/2008												
0	IC	36280					Principal	Vivekanand Inst of Tech (East)	"VIT Campus, NRI Road"	Jagatpura	Jaipur 302 025		Rajasthan	302 025		0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2009	2012												info@skit.ac.in	
0	IC	36281					Ref:Purchase Order No 11/001626)	Apex Subscription Agency	"G-116,Shagun Arcade Gen AKV Marg"	"Dindoshi, Malad East"	Mumbai 400 097		M.S.	400 097		0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1			2008	2012												info@apexsubs.com	
0	IC	36282					Librarian	Vignan's Inst. of Engg. for Women	Jaggarajupeta	Vadlapudi P.O	Visakhapatnam 530 046		A.P.	530 046		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2012												viewvizag@yahoo.com	
0	IC	36283					Principal	Shree Swaminarayan Prathmikshala	Umargam Tq	Valsad	Bhilad 396 105		Gujarat	396 105		0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2008	2008													
0	IC	36284					Dr Chary KS	SIMS Shadan Medical College	"Himayat Sagar Road, Peeran Cheru"	(APPA)	Hyderabad 500 008		A.P.	500 008		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2012												rakesh.its@gmail.com	
0	IC	36285					Director	RIMS Medical College		Putlampally	Kadapa 516 001		A.P.	516 001		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2009													
0	IC	36286					Librarian	Er Perumal Manimekalai Polytechnic	College	Koneripalli	Hosur 635 117		T.N.	635 117		0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0			2009	2009													
0	IC	36287					Principal	Sree Siddaganga FirstGrande College	of Arts & Commerce	Bangalore Rural District	Nelamangala 562 123		Karnataka	562 123		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2009	2011													
0	IC	36288					Principal	Vidyabharti Trust Institute of	Tech & Res. Center.At Po Umrakh	"Bardoli Mota Road,Ta Bardol"	Surat 394 345		Gujarat	394 345		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	1			2008	2010	1/1/2008												
0	IC	36289					Principal	Chinmaya Degree College		BHEL	Haridwar 249 403		Uttarakhand	249 403		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1			2009	2012	1/1/2009											chinmayaprincipal@rediffmail.c	
0	IC	36290					The Library	CMP Degree College			Allahabad 211 001		U.P.	211 001		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1			2008	2010	1/1/2008												
0	IC	36291					Principal	Subbalakshmi Lakshmipathy College	"of Science, TVR Nagar"	Aruppukkottai Road	Madurai 625 022		T.N.	625 022		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1			2008	2012	7/1/2008												
0	IC	36292					Librarian	Khaitan Public School	1A/A Block-F	Sector -40	Noida 201 303		U.P.	201 303		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0			2008	2008													
0	IC	36293					Principal	Kalna College	P.O.Kalna		Burdwan 713 409		W.B.	713 409		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	3	1			2008	2012	1/1/2008		KLAM2011									kalnacollege@gmail.com	
0	IC	36294					Principal	Government Degree College		Pattikonda	Kurnool 518 380		A.P.	518 380		0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2009	2012												pattikonda.gdc.jkc@gmail.com	
0	IC	36295					(Ref:DY Patil Inst of Pharmaceutic)	A&A Periodical Subscription Agency	"24-B/5, DB Gupta Road"	Dev Nagar	New Delhi 110 005		Delhi	110 005		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2012												aandaperiodical@gmail.com	
0	IC	36296					Principal	RV Teacher's College	11 nd Block	Jayanagar	Bangalore 560 011		Karnataka	560 011		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1			2008	2012	7/1/2008												
0	IC	36297					Librarian	SSJE Society's Arts Commerce &	Science College	At Post Gangakhed	Parbhani 431 514		M.S.	431 514		1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2009	2009													
0	II	36298					Principal	Nimra Institute of Engineering &	Technology	"Yedugundlapadu, Prakasam Dist"	Ongole 523 262		A.P.	523 262		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0			2009	2010	1/1/2009												
0	IC	36299					(Ref:Pallavaraja College of Engg)	Mother India Associates	"PB 7361,AP-818,1St Floor, 1-Street"	"G Block 11th Main Rd, Anna Nagar"	Chennai 600 040		T.N.	600 040		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0			2008	2012													
0	IC	36300					Principal	Guru Nanak College of Education for	Women		Kapurthala 144 601		Punjab	144 601		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0			2008	2012	1/1/2008											gncew@yahoo.com	
0	IC	36301					Librarian	San Insternational Inf. School	Elephant Valley	Walayar P.O	Coimbatore 641 105		T.N.	641 105		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2011			KLAM2011										
0	II	36302					Scientist-In-Charge	Central Plantation Crops Research	"Institute, Regional Station"	Mohitnagar	Jalpaiguri 735 101		W.B.	735 101		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0													
0	IC	36303					Principal	Ramaraja College of Education		Yasoda Nagar	Tirupati 517 501		A.P.	517 501		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0			2008	2010	7/1/2008												
0	IC	36304					Principal	St. Gregorios Sr.Secondary School	PB No.172	Khara Kuan Khushal Bagh	Udaipur 313 001		Rajasthan	313 001		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0			2008	2013	7/1/2008												
0	II	36305					Principal	NRI Institute of Technology	"Pothavarppadu (V), Via Nunna"	Krishna District	Agiripalli 521 212		A.P.	521 212		1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0			2009	2011													
0	IC	36306					Principal	MES's College of Pharmacy	A/p Sonai	Tal Newasa	Ahmednagar 414 105		M.S.	414 105		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2012												mescopsonai@gmail.com	
0	II	36307					Principal	MES's Mula Rural Institute of	Pharmacy	A/p Sonai Tal Newasa	Ahmednagar 414 105		M.S.	414 105		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2009													
0	II	36308					Director	SK Patel Institute of Management &	"Computer Studies, Sarva Vidyalaya"	"Campus, Sector 23, GH-6 Rd Corner"	Gandhinagar 382 023		Gujarat	382 023		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	4	1			2008	2012	1/1/2008												
0	IC	36309					Principal	Partap College of Education	"Hambran Road, Nr Radhe Swami"	Satsant Bhavan	Ludhiana 141 008		Punjab	141 008		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0			2008	2012	7/1/2008											partapcollege@gmail.com	
0	IC	36310					Librarian	Hasmukh Goswami College of Engg.	"PO BOX 31, Naroda-Dehgam Road"	Vahelal	Ahmedabad 382 330		Gujarat	383 330		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2008	2010													
0	IC	36311					Principal	Vagdevi Vilas PU College	"S.No.76, Munnekolalu"	Marathahalli Post	Bangalore 560 037		Karnataka	560 037		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1			2009	2012	1/1/2009											pucvvi@gmail.com	
0	IC	36312					Principal	Vinodini PG College	P.O. Rajota (Khetri)		Jhunjhunu 333 503		Rajasthan	333 503		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2010													
0	IC	36313					Head of the Department (Education)	Ram Chameli Chadha Vishvas (PG)	Girls College	"C-22, Meerut Road"	Ghaziabad 201 001		U.P.	201 001		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0			2008	2009	7/1/2008												
0	II	36314					Librarian	Institute of Pharmacy & Engg.Sci.	Village Makhnumajra	Baddi	Solan 173 205		H.P.	173 205		0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0			2009	2011													
0	IC	36315					Annamma P.G.	Head Department of Botany	Malabar Christian College		Calicut 673 001		Kerala	673 001		0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	5	1			2008	2012													
0	IC	36316					Principal	Expert Pre-University Science	"College, Nr Bhagavathi Temple"	"Kalakunj Road, Kodialbail"	Mangalore 575 003		Karnataka	575 003		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0			2009	2011	1/1/2009												
0	IC	36317					Principal	Sreekrishnapuram VTB College	PO Mannampatta		Palakkad 678 633		Kerala	678 633		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0			2009	2012	1/1/2009											principalvtbcollege@gmail.com	
0	IC	36318					Principal	Ranganathan Engineering College	Zahirnaickenpalayam Village	Viraliyur Post Thondamuthur	Coimbatore 641 109		T.N.	641 109		1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	0	0	0	1	1	0	0	0	0			2009	2009	1/1/2009												
0	IC	36319					Librarian   PG Courses Library	Sir CRR College	(PG COURSE ORGANIC CHEMISTRY)	West Godavari District	Eluru 534 007		A.P.	534 007		0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0			2009	2012													
0	IC	36320					Principal	Godavaris Mahavidyalaya		Banpur	Khurda 752 031		Orissa	752 031		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1			2008	2012	7/1/2008											principal@gmbanpur.org	
0	IC	36321					Principal	St. Francis of Assisi Convent High	School	Lunsikui	Navsari 396 445		Gujarat	396 445		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2009													
0	IC	36322					Principal	Shri RP Arts KB Commerce & Smt BCJ	Science College Campus	PB No 20	Khambhat 388 620		Gujarat	388 620		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0			2009	2009													
0	IC	36323					Chairman	DKT College of Education	"No 1/341, Near Amaravathipalayam"	Perunthozhuvu PO	Tirupur 641 665		T.N.	641 665		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0			2008	2012	7/1/2008											dkttrust@gmail.com	
0	II	36324					Dean	Amrita School of Biotechnology	Amrita Viswa Vidya Peetham	Clappana P.O.	Kollam 690 525		Kerala	690 525		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1			2009	2012	1/1/2009											dean-asb@am.amrita.edu	
0	II	36325					Dean & Head	Faculty of Education	University of Kashmir	"University Campus, Hazratbal"	Srinagar 190 006		J&K	190 006		1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1			2010	2012	1/1/2009												
0	II	36326					Principal	Saraswati Inst. of Pharmaceutical	"Science, At & PO Dhanap"	NH No.8	Gandhinagar 382 355		Gujarat	382 355		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2010	8/1/2008												
0	II	36327					Librarian	Shree Ganpati Institute of Tech.	"NH-24, Jindal Nagar"	Delhi-Hapur Road	Ghaziabad 201 302		U.P.	201 302		1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0			2009	2012												sgitindia05@gmail.com	
0	IC	36328					Principal	Mount Zion College of Engineering	Anthiyalancavu PO	Kadammanitta	Pathanamthitta 689 649		Kerala	689 649		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1			2008	2012												principal@smvnagpur.ac.in	
0	IC	36329					Principal	Baba Farid College	Muktsar Roar	Deon	Bathinda 151 001		Punjab	151 001		1	1	0	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	2	1	0	0	2	1			2008	2012	7/1/2012											principalfc@babafaridgroup.com	
0	II	36330					Administrative-Cum Finance Officer	DOEACC Centre Imphal	Akampat	Post Box 104	Imphal 795 001		Manipur	795 001		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1			2008	2012	10/1/2010											imhal@doeacc.edu.in	
0	II	36331					University Librarian	Dravidian University		Srinivasavanam	Kuppam 517 425		A.P.	517 425		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0			2009	2012	1/1/2009												
